event-id,visible,timestamp,long,lat,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individualID,study-name
9018011221,TRUE,13:00.0,-122.433,37.058,,,,37.058,,,-122.433,,,,,gps,Balaenoptera musculus,1993CA-ST6-00834,1993CA-Bmu-00834,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011222,TRUE,20:00.0,-122.412,37.012,,,,37.012,,,-122.412,,,,,gps,Balaenoptera musculus,1993CA-ST6-10823,1993CA-Bmu-10823,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011223,TRUE,54:00.0,-122.415,37.022,,,,37.022,,,-122.415,,,,,gps,Balaenoptera musculus,1993CA-ST6-10833,1993CA-Bmu-10833,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011224,TRUE,40:00.0,-122.773,37.198,,,,37.198,,,-122.773,,,,,gps,Balaenoptera musculus,1993CA-ST6-10836,1993CA-Bmu-10836,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011225,TRUE,28:00.0,-123.102,37.687,,,,37.687,,,-123.102,,,,,gps,Balaenoptera musculus,1994CA-ST10-10820,1994CA-Bmu-10820,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011226,TRUE,31:00.0,-123,37.6,,,,37.6,,,-123,,,,,gps,Balaenoptera musculus,1994CA-ST10-10821,1994CA-Bmu-10821,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011227,TRUE,35:00.0,-123.4,37,,,,37,,,-123.4,,,,,gps,Balaenoptera musculus,1994CA-ST10-10822,1994CA-Bmu-10822,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011228,TRUE,22:00.0,-123.142,37.745,,,,37.745,,,-123.142,,,,,gps,Balaenoptera musculus,1994CA-ST10-10823,1994CA-Bmu-10823,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011229,TRUE,00:00.0,-123.125,37.745,,,,37.745,,,-123.125,,,,,gps,Balaenoptera musculus,1994CA-ST10-10824,1994CA-Bmu-10824,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011230,TRUE,00:00.0,-120.458,34.236,,,,34.236,,,-120.458,,,,,gps,Balaenoptera musculus,1994CA-ST10-10828,1994CA-Bmu-10828,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011231,TRUE,55:00.0,-120.048,34.123,,,,34.123,,,-120.048,,,,,gps,Balaenoptera musculus,1994CA-ST10-10829,1994CA-Bmu-10829,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011232,TRUE,58:00.0,-119.941,34.147,,,,34.147,,,-119.941,,,,,gps,Balaenoptera musculus,1994CA-ST6-00848,1994CA-Bmu-00848,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011233,TRUE,27:00.0,-119.938,34.148,,,,34.148,,,-119.938,,,,,gps,Balaenoptera musculus,1994CA-ST6-23029,1994CA-Bmu-23029,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011234,TRUE,09:00.0,-119.51,33.374,,,,33.374,,,-119.51,,,,,gps,Balaenoptera musculus,1995CA-ST10-04172,1995CA-Bmu-04172,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011235,TRUE,30:00.0,-120.099,34.159,,,,34.159,,,-120.099,,,,,gps,Balaenoptera musculus,1995CA-ST10-04173,1995CA-Bmu-04173,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011236,TRUE,37:00.0,-120.565,34.046,,,,34.046,,,-120.565,,,,,gps,Balaenoptera musculus,1995CA-ST10-04176,1995CA-Bmu-04176,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011237,TRUE,06:00.0,-120.084,34.115,,,,34.115,,,-120.084,,,,,gps,Balaenoptera musculus,1995CA-ST10-23037,1995CA-Bmu-23037,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011238,TRUE,21:00.0,-120.109,34.152,,,,34.152,,,-120.109,,,,,gps,Balaenoptera musculus,1995CA-ST10-23040,1995CA-Bmu-23040,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011239,TRUE,42:00.0,-120.225,34.149,,,,34.149,,,-120.225,,,,,gps,Balaenoptera musculus,1995CA-ST10-23041,1995CA-Bmu-23041,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011240,TRUE,02:00.0,-119.4,33.31,,,,33.31,,,-119.4,,,,,gps,Balaenoptera musculus,1995CA-ST10-23042,1995CA-Bmu-23042,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011241,TRUE,54:00.0,-120.554,34.031,,,,34.031,,,-120.554,,,,,gps,Balaenoptera musculus,1995CA-ST10-23043,1995CA-Bmu-23043,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011242,TRUE,28:00.0,-120.046,34.154,,,,34.154,,,-120.046,,,,,gps,Balaenoptera musculus,1995CA-ST6-00837,1995CA-Bmu-00837,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011243,TRUE,41:00.0,-120.22,34.163,,,,34.163,,,-120.22,,,,,gps,Balaenoptera musculus,1995CA-ST6-00841,1995CA-Bmu-00841,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011244,TRUE,40:00.0,-120.217,34.137,,,,34.137,,,-120.217,,,,,gps,Balaenoptera musculus,1995CA-ST6-00845,1995CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011245,TRUE,14:00.0,-120.525,33.994,,,,33.994,,,-120.525,,,,,gps,Balaenoptera musculus,1995CA-ST6-02082,1995CA-Bmu-02082,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011246,TRUE,20:00.0,-120.085,34.096,,,,34.096,,,-120.085,,,,,gps,Balaenoptera musculus,1995CA-ST6-02083,1995CA-Bmu-02083,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011247,TRUE,10:00.0,-120.535,34.022,,,,34.022,,,-120.535,,,,,gps,Balaenoptera musculus,1995CA-ST6-23031,1995CA-Bmu-23031,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011248,TRUE,58:00.0,-124.426,41.916,,,,41.916,,,-124.426,,,,,gps,Balaenoptera musculus,1998CA-ST15-00823,1998CA-Bmu-00823,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011249,TRUE,04:00.0,-122.395,37.01,,,,37.01,,,-122.395,,,,,gps,Balaenoptera musculus,1998CA-ST15-00824,1998CA-Bmu-00824,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011250,TRUE,50:00.0,-122.432,37.082,,,,37.082,,,-122.432,,,,,gps,Balaenoptera musculus,1998CA-ST15-00826,1998CA-Bmu-00826,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011251,TRUE,52:00.0,-119.525,33.386,,,,33.386,,,-119.525,,,,,gps,Balaenoptera musculus,1998CA-ST15-00827,1998CA-Bmu-00827,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011252,TRUE,35:00.0,-119.2,33.192,,,,33.192,,,-119.2,,,,,gps,Balaenoptera musculus,1998CA-ST15-00833,1998CA-Bmu-00833,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011253,TRUE,04:00.0,-123.054,37.607,,,,37.607,,,-123.054,,,,,gps,Balaenoptera musculus,1998CA-ST15-01390,1998CA-Bmu-01390,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011254,TRUE,45:00.0,-119.183,33.196,,,,33.196,,,-119.183,,,,,gps,Balaenoptera musculus,1998CA-ST15-04174,1998CA-Bmu-04174,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011255,TRUE,04:00.0,-124.474,41.819,,,,41.819,,,-124.474,,,,,gps,Balaenoptera musculus,1998CA-ST15-04175,1998CA-Bmu-04175,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011256,TRUE,18:00.0,-119.263,32.902,,,,32.902,,,-119.263,,,,,gps,Balaenoptera musculus,1998CA-ST15-10823,1998CA-Bmu-10823,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011257,TRUE,58:00.0,-120.08,34.12,,,,34.12,,,-120.08,,,,,gps,Balaenoptera musculus,1999CA-ST15-00830,1999CA-Bmu-00830,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011258,TRUE,27:00.0,-120.11,34.12,,,,34.12,,,-120.11,,,,,gps,Balaenoptera musculus,1999CA-ST15-00832,1999CA-Bmu-00832,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011259,TRUE,29:00.0,-119.97,34.15,,,,34.15,,,-119.97,,,,,gps,Balaenoptera musculus,1999CA-ST15-00834,1999CA-Bmu-00834,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011260,TRUE,52:00.0,-119.91,34.13,,,,34.13,,,-119.91,,,,,gps,Balaenoptera musculus,1999CA-ST15-00837,1999CA-Bmu-00837,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011261,TRUE,42:00.0,-120.604,34.135,,,,34.135,,,-120.604,,,,,gps,Balaenoptera musculus,1999CA-ST15-00838,1999CA-Bmu-00838,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011262,TRUE,51:00.0,-120.58,34.038,,,,34.038,,,-120.58,,,,,gps,Balaenoptera musculus,1999CA-ST15-00845,1999CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011263,TRUE,22:00.0,-120.575,34.035,,,,34.035,,,-120.575,,,,,gps,Balaenoptera musculus,1999CA-ST15-00849,1999CA-Bmu-00849,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011264,TRUE,06:00.0,-120.581,34.017,,,,34.017,,,-120.581,,,,,gps,Balaenoptera musculus,1999CA-ST15-01388,1999CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011265,TRUE,17:00.0,-120.605,34.053,,,,34.053,,,-120.605,,,,,gps,Balaenoptera musculus,1999CA-ST15-02082,1999CA-Bmu-02082,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011266,TRUE,43:00.0,-120.589,34.032,,,,34.032,,,-120.589,,,,,gps,Balaenoptera musculus,1999CA-ST15-04172,1999CA-Bmu-04172,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011267,TRUE,42:00.0,-120.565,34.159,,,,34.159,,,-120.565,,,,,gps,Balaenoptera musculus,1999CA-ST15-04173,1999CA-Bmu-04173,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011268,TRUE,42:00.0,-120.369,34.107,,,,34.107,,,-120.369,,,,,gps,Balaenoptera musculus,1999CA-ST15-04176,1999CA-Bmu-04176,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011269,TRUE,16:00.0,-120.575,34.019,,,,34.019,,,-120.575,,,,,gps,Balaenoptera musculus,1999CA-ST15-10821,1999CA-Bmu-10821,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011270,TRUE,36:00.0,-120.05,34.12,,,,34.12,,,-120.05,,,,,gps,Balaenoptera musculus,1999CA-ST15-10824,1999CA-Bmu-10824,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011271,TRUE,56:00.0,-120.593,34.033,,,,34.033,,,-120.593,,,,,gps,Balaenoptera musculus,1999CA-ST15-23030,1999CA-Bmu-23030,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011272,TRUE,59:00.0,-120.394,34.113,,,,34.113,,,-120.394,,,,,gps,Balaenoptera musculus,1999CA-ST15-23031,1999CA-Bmu-23031,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011273,TRUE,18:00.0,-120,34.14,,,,34.14,,,-120,,,,,gps,Balaenoptera musculus,1999CA-ST15-23033,1999CA-Bmu-23033,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011274,TRUE,17:00.0,-120.1,34.12,,,,34.12,,,-120.1,,,,,gps,Balaenoptera musculus,1999CA-ST15-23038,1999CA-Bmu-23038,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011275,TRUE,56:00.0,-120.09,34.12,,,,34.12,,,-120.09,,,,,gps,Balaenoptera musculus,1999CA-ST15-23043,1999CA-Bmu-23043,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011276,TRUE,24:00.0,-123.02,37.61,,,,37.61,,,-123.02,,,,,gps,Balaenoptera musculus,2000CA-ST15-00826,2000CA-Bmu-00826,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011277,TRUE,53:00.0,-123.04,37.62,,,,37.62,,,-123.04,,,,,gps,Balaenoptera musculus,2000CA-ST15-00827,2000CA-Bmu-00827,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011278,TRUE,59:00.0,-123.02,37.61,,,,37.61,,,-123.02,,,,,gps,Balaenoptera musculus,2000CA-ST15-01386,2000CA-Bmu-01386,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011279,TRUE,38:00.0,-123.01,37.58,,,,37.58,,,-123.01,,,,,gps,Balaenoptera musculus,2000CA-ST15-01390,2000CA-Bmu-01390,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011280,TRUE,51:00.0,-123.04,37.62,,,,37.62,,,-123.04,,,,,gps,Balaenoptera musculus,2000CA-ST15-10823,2000CA-Bmu-10823,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011281,TRUE,09:00.0,-123.02,37.61,,,,37.61,,,-123.02,,,,,gps,Balaenoptera musculus,2000CA-ST15-10825,2000CA-Bmu-10825,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011282,TRUE,14:00.0,-123.02,37.6,,,,37.6,,,-123.02,,,,,gps,Balaenoptera musculus,2000CA-ST15-10827,2000CA-Bmu-10827,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011283,TRUE,37:00.0,-123.02,37.61,,,,37.61,,,-123.02,,,,,gps,Balaenoptera musculus,2000CA-ST15-10828,2000CA-Bmu-10828,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011284,TRUE,55:00.0,-123.03,37.62,,,,37.62,,,-123.03,,,,,gps,Balaenoptera musculus,2000CA-ST15-10832,2000CA-Bmu-10832,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011285,TRUE,36:00.0,-122.98,37.52,,,,37.52,,,-122.98,,,,,gps,Balaenoptera musculus,2000CA-ST15-23029,2000CA-Bmu-23029,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011286,TRUE,43:00.0,-123,37.57,,,,37.57,,,-123,,,,,gps,Balaenoptera musculus,2000CA-ST15-23035,2000CA-Bmu-23035,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011287,TRUE,19:00.0,-123,37.57,,,,37.57,,,-123,,,,,gps,Balaenoptera musculus,2000CA-ST15-23042,2000CA-Bmu-23042,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011288,TRUE,26:00.0,-111.095,25.933,,,,25.933,,,-111.095,,,,,gps,Balaenoptera musculus,2001MX-ST15-10831,2001MX-Bmu-10831,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011289,TRUE,08:00.0,-110.345,24.663,,,,24.663,,,-110.345,,,,,gps,Balaenoptera musculus,2002MX-ST15-00837,2002MX-Bmu-00837,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011290,TRUE,29:00.0,-110.349,24.672,,,,24.672,,,-110.349,,,,,gps,Balaenoptera musculus,2002MX-ST15-00840,2002MX-Bmu-00840,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011291,TRUE,44:00.0,-122.852,37.433,,,,37.433,,,-122.852,,,,,gps,Balaenoptera musculus,2004CA-ST15-00832,2004CA-Bmu-00832,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011292,TRUE,55:00.0,-120.109,34.138,,,,34.138,,,-120.109,,,,,gps,Balaenoptera musculus,2004CA-ST15-00834,2004CA-Bmu-00834,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011293,TRUE,06:00.0,-123.076,37.417,,,,37.417,,,-123.076,,,,,gps,Balaenoptera musculus,2004CA-ST15-00840,2004CA-Bmu-00840,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011294,TRUE,22:00.0,-120.132,34.131,,,,34.131,,,-120.132,,,,,gps,Balaenoptera musculus,2004CA-ST15-00849,2004CA-Bmu-00849,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011295,TRUE,33:00.0,-119.527,34.103,,,,34.103,,,-119.527,,,,,gps,Balaenoptera musculus,2004CA-ST15-01389,2004CA-Bmu-01389,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011296,TRUE,30:00.0,-123.077,37.415,,,,37.415,,,-123.077,,,,,gps,Balaenoptera musculus,2004CA-ST15-04175,2004CA-Bmu-04175,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011297,TRUE,21:00.0,-120.132,34.135,,,,34.135,,,-120.132,,,,,gps,Balaenoptera musculus,2004CA-ST15-10821,2004CA-Bmu-10821,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011298,TRUE,30:00.0,-120.137,34.133,,,,34.133,,,-120.137,,,,,gps,Balaenoptera musculus,2004CA-ST15-10834,2004CA-Bmu-10834,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011299,TRUE,29:00.0,-123.142,37.744,,,,37.744,,,-123.142,,,,,gps,Balaenoptera musculus,2004CA-ST15-10843,2004CA-Bmu-10843,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011300,TRUE,45:00.0,-120.008,34.096,,,,34.096,,,-120.008,,,,,gps,Balaenoptera musculus,2004CA-ST15-23030,2004CA-Bmu-23030,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011301,TRUE,10:00.0,-123.255,37.785,,,,37.785,,,-123.255,,,,,gps,Balaenoptera musculus,2004CA-ST15-23034,2004CA-Bmu-23034,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011302,TRUE,37:00.0,-122.851,37.433,,,,37.433,,,-122.851,,,,,gps,Balaenoptera musculus,2004CA-ST15-23036,2004CA-Bmu-23036,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011303,TRUE,01:00.0,-120.163,34.181,,,,34.181,,,-120.163,,,,,gps,Balaenoptera musculus,2004CA-ST15-23043,2004CA-Bmu-23043,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011304,TRUE,02:00.0,-120.106,34.123,,,,34.123,,,-120.106,,,,,gps,Balaenoptera musculus,2004CA-ST21-10820,2004CA-Bmu-10820,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011305,TRUE,58:00.0,-123.082,37.411,,,,37.411,,,-123.082,,,,,gps,Balaenoptera musculus,2004CA-ST21-10825,2004CA-Bmu-10825,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011306,TRUE,44:00.0,-123.063,37.402,,,,37.402,,,-123.063,,,,,gps,Balaenoptera musculus,2004CA-ST21-10829,2004CA-Bmu-10829,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011307,TRUE,39:00.0,-123.077,37.414,,,,37.414,,,-123.077,,,,,gps,Balaenoptera musculus,2004CA-ST21-10831,2004CA-Bmu-10831,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011308,TRUE,41:00.0,-123.264,37.799,,,,37.799,,,-123.264,,,,,gps,Balaenoptera musculus,2004CA-ST21-10833,2004CA-Bmu-10833,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011309,TRUE,13:00.0,-120.119,34.136,,,,34.136,,,-120.119,,,,,gps,Balaenoptera musculus,2004CA-ST21-10840,2004CA-Bmu-10840,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011310,TRUE,50:00.0,-122.016,36.658,,,,36.658,,,-122.016,,,,,gps,Balaenoptera musculus,2005CA-ST15-00834,2005CA-Bmu-00834,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011311,TRUE,40:00.0,-121.998,36.685,,,,36.685,,,-121.998,,,,,gps,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011312,TRUE,01:00.0,-121.996,36.692,,,,36.692,,,-121.996,,,,,gps,Balaenoptera musculus,2005CA-ST15-00849,2005CA-Bmu-00849,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011313,TRUE,45:00.0,-122.008,36.68,,,,36.68,,,-122.008,,,,,gps,Balaenoptera musculus,2005CA-ST15-01388,2005CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011314,TRUE,07:00.0,-122.017,36.594,,,,36.594,,,-122.017,,,,,gps,Balaenoptera musculus,2005CA-ST15-01389,2005CA-Bmu-01389,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011315,TRUE,12:00.0,-122.015,36.668,,,,36.668,,,-122.015,,,,,gps,Balaenoptera musculus,2005CA-ST15-01390,2005CA-Bmu-01390,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011316,TRUE,32:00.0,-121.979,36.715,,,,36.715,,,-121.979,,,,,gps,Balaenoptera musculus,2005CA-ST15-02082,2005CA-Bmu-02082,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011317,TRUE,00:00.0,-122.009,36.684,,,,36.684,,,-122.009,,,,,gps,Balaenoptera musculus,2005CA-ST15-10820,2005CA-Bmu-10820,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011318,TRUE,39:00.0,-121.989,36.558,,,,36.558,,,-121.989,,,,,gps,Balaenoptera musculus,2005CA-ST15-10821,2005CA-Bmu-10821,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011319,TRUE,00:00.0,-121.998,36.685,,,,36.685,,,-121.998,,,,,gps,Balaenoptera musculus,2005CA-ST15-10823,2005CA-Bmu-10823,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011320,TRUE,55:00.0,-122.002,36.672,,,,36.672,,,-122.002,,,,,gps,Balaenoptera musculus,2005CA-ST15-10826,2005CA-Bmu-10826,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011321,TRUE,30:00.0,-121.592,36.017,,,,36.017,,,-121.592,,,,,gps,Balaenoptera musculus,2005CA-ST15-10828,2005CA-Bmu-10828,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011322,TRUE,07:00.0,-121.509,35.521,,,,35.521,,,-121.509,,,,,gps,Balaenoptera musculus,2005CA-ST15-10829,2005CA-Bmu-10829,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011323,TRUE,23:00.0,-121.988,36.533,,,,36.533,,,-121.988,,,,,gps,Balaenoptera musculus,2005CA-ST15-10830,2005CA-Bmu-10830,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011324,TRUE,00:00.0,-121.472,35.56,,,,35.56,,,-121.472,,,,,gps,Balaenoptera musculus,2005CA-ST15-10833,2005CA-Bmu-10833,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011325,TRUE,33:00.0,-120.598,34.056,,,,34.056,,,-120.598,,,,,gps,Balaenoptera musculus,2006CA-ST15-00825,2006CA-Bmu-00825,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011326,TRUE,57:00.0,-120.602,34.054,,,,34.054,,,-120.602,,,,,gps,Balaenoptera musculus,2006CA-ST15-00832,2006CA-Bmu-00832,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011327,TRUE,51:00.0,-120.601,34.069,,,,34.069,,,-120.601,,,,,gps,Balaenoptera musculus,2006CA-ST15-00838,2006CA-Bmu-00838,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011328,TRUE,08:00.0,-120.613,34.101,,,,34.101,,,-120.613,,,,,gps,Balaenoptera musculus,2006CA-ST15-02083,2006CA-Bmu-02083,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011329,TRUE,13:00.0,-120.615,34.101,,,,34.101,,,-120.615,,,,,gps,Balaenoptera musculus,2006CA-ST15-04175,2006CA-Bmu-04175,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011330,TRUE,50:00.0,-120.608,34.108,,,,34.108,,,-120.608,,,,,gps,Balaenoptera musculus,2006CA-ST15-10831,2006CA-Bmu-10831,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011331,TRUE,25:00.0,-120.605,34.103,,,,34.103,,,-120.605,,,,,gps,Balaenoptera musculus,2006CA-ST15-10834,2006CA-Bmu-10834,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011332,TRUE,37:00.0,-120.613,34.117,,,,34.117,,,-120.613,,,,,gps,Balaenoptera musculus,2006CA-ST15-10839,2006CA-Bmu-10839,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011333,TRUE,55:00.0,-120.606,34.109,,,,34.109,,,-120.606,,,,,gps,Balaenoptera musculus,2006CA-ST15-10840,2006CA-Bmu-10840,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011334,TRUE,41:00.0,-120.607,34.067,,,,34.067,,,-120.607,,,,,gps,Balaenoptera musculus,2006CA-ST15-23036,2006CA-Bmu-23036,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011335,TRUE,51:00.0,-120.984,34.524,,,,34.524,,,-120.984,,,,,gps,Balaenoptera musculus,2006CA-ST15-23039,2006CA-Bmu-23039,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011336,TRUE,51:00.0,-120.048,34.122,,,,34.122,,,-120.048,,,,,gps,Balaenoptera musculus,2007CA-MK10-00827,2007CA-Bmu-00827,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011337,TRUE,05:00.0,-120.041,34.139,,,,34.139,,,-120.041,,,,,gps,Balaenoptera musculus,2007CA-ST15-00831,2007CA-Bmu-00831,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011338,TRUE,39:00.0,-120.076,34.118,,,,34.118,,,-120.076,,,,,gps,Balaenoptera musculus,2007CA-ST15-00835,2007CA-Bmu-00835,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011339,TRUE,44:00.0,-120.083,34.116,,,,34.116,,,-120.083,,,,,gps,Balaenoptera musculus,2007CA-ST15-00836,2007CA-Bmu-00836,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011340,TRUE,42:00.0,-120.024,34.13,,,,34.13,,,-120.024,,,,,gps,Balaenoptera musculus,2007CA-ST15-00847,2007CA-Bmu-00847,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011341,TRUE,09:00.0,-120.018,34.15,,,,34.15,,,-120.018,,,,,gps,Balaenoptera musculus,2007CA-ST15-01385,2007CA-Bmu-01385,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011342,TRUE,56:00.0,-119.973,34.146,,,,34.146,,,-119.973,,,,,gps,Balaenoptera musculus,2007CA-ST15-04172,2007CA-Bmu-04172,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011343,TRUE,10:00.0,-119.925,34.153,,,,34.153,,,-119.925,,,,,gps,Balaenoptera musculus,2007CA-ST15-04174,2007CA-Bmu-04174,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011344,TRUE,19:00.0,-119.968,34.149,,,,34.149,,,-119.968,,,,,gps,Balaenoptera musculus,2007CA-ST15-05670,2007CA-Bmu-05670,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011345,TRUE,14:00.0,-120.002,34.134,,,,34.134,,,-120.002,,,,,gps,Balaenoptera musculus,2007CA-ST15-05801,2007CA-Bmu-05801,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011346,TRUE,37:00.0,-120.05,34.14,,,,34.14,,,-120.05,,,,,gps,Balaenoptera musculus,2007CA-ST15-10836,2007CA-Bmu-10836,Blue whales Eastern North Pacific 1993-2008 - Argos Data
